STATE	COUNTY	TRACT	BLOCKGROUP	BLOCK	Pop	White	Black	AmericanIndian	Asian	APINH	OtherRace	HispanicOrigin	NH_White
15	001	020100	1	1215	2	1	1	0	1	1	0	1	1
15	001	020100	1	1216	0	0	0	0	0	0	0	0	0
15	001	020100	1	1217	0	0	0	0	0	0	0	0	0
15	001	020100	1	1218	0	0	0	0	0	0	0	0	0
15	001	020100	1	1219	0	0	0	0	0	0	0	0	0
15	001	020100	1	1220	0	0	0	0	0	0	0	0	0
15	001	020100	1	1221	0	0	0	0	0	0	0	0	0
15	001	020100	1	1222	0	0	0	0	0	0	0	0	0
15	001	020100	1	1223	0	0	0	0	0	0	0	0	0
15	001	020100	1	1224	0	0	0	0	0	0	0	0	0
15	001	020100	1	1225	0	0	0	0	0	0	0	0	0
15	001	020100	1	1226	2	1	1	0	1	1	0	1	1
15	001	020100	1	1227	0	0	0	0	0	0	0	0	0
15	001	020100	1	1228	0	0	0	0	0	0	0	0	0
15	001	020100	1	1229	0	0	0	0	0	0	0	0	0
15	001	020100	1	1230	0	0	0	0	0	0	0	0	0
15	001	020100	1	1231	6	2	1	0	2	1	0	1	2
15	001	020100	1	1232	0	0	0	0	0	0	0	0	0
15	001	020100	1	1233	6	2	1	0	2	1	0	1	2
15	001	020100	1	1234	0	0	0	0	0	0	0	0	0
15	001	020100	1	1235	0	0	0	0	0	0	0	0	0
15	001	020100	1	1236	0	0	0	0	0	0	0	0	0
15	001	020100	1	1237	3	1	1	0	1	1	0	1	1
15	001	020100	1	1238	0	0	0	0	0	0	0	0	0
15	001	020100	1	1239	0	0	0	0	0	0	0	0	0
15	001	020100	1	1240	0	0	0	0	0	0	0	0	0
15	001	020100	1	1241	0	0	0	0	0	0	0	0	0
15	001	020100	1	1242	0	0	0	0	0	0	0	0	0
15	001	020100	1	1243	0	0	0	0	0	0	0	0	0
15	001	020100	1	1244	4	2	1	0	2	1	0	1	1
15	001	020100	1	1245	0	0	0	0	0	0	0	0	0
15	001	020100	1	1246	0	0	0	0	0	0	0	0	0
15	001	020100	1	1247	0	0	0	0	0	0	0	0	0
15	001	020100	1	1248	0	0	0	0	0	0	0	0	0
15	001	020100	1	1249	0	0	0	0	0	0	0	0	0
15	001	020100	1	1250	0	0	0	0	0	0	0	0	0
15	001	020100	1	1251	0	0	0	0	0	0	0	0	0
15	001	020100	1	1252	0	0	0	0	0	0	0	0	0
15	001	020100	1	1253	0	0	0	0	0	0	0	0	0
15	001	020100	1	1254	0	0	0	0	0	0	0	0	0
15	001	020100	1	1255	0	0	0	0	0	0	0	0	0
15	001	020100	1	1256	0	0	0	0	0	0	0	0	0
15	001	020100	1	1257	0	0	0	0	0	0	0	0	0
15	001	020100	1	1258	0	0	0	0	0	0	0	0	0
15	001	020100	1	1259	0	0	0	0	0	0	0	0	0
15	001	020100	1	1260	0	0	0	0	0	0	0	0	0
15	001	020100	1	1261	17	5	1	0	5	3	0	2	4
15	001	020100	1	1262	3	1	1	0	1	1	0	1	1
15	001	020100	1	1263	0	0	0	0	0	0	0	0	0
15	001	020100	1	1264	7	2	1	0	2	1	0	1	2
