STATE	COUNTY	TRACT	BLOCKGROUP	BLOCK	Pop	White	Black	AmericanIndian	Asian	APINH	OtherRace	HispanicOrigin	NH_White
44	001	030500	1	1016	34	32	1	0	0	0	0	3	30
44	001	030500	1	1017	59	55	2	0	0	0	0	5	51
44	001	030500	1	1018	89	82	2	0	0	0	0	7	77
44	001	030500	1	1019	60	56	2	0	0	0	0	5	52
44	001	030500	1	1020	17	16	1	0	0	0	0	2	15
44	001	030500	1	1021	0	0	0	0	0	0	0	0	0
44	001	030500	1	1022	3	2	1	0	0	0	0	1	2
44	001	030500	1	1023	21	19	1	0	0	0	0	2	18
44	001	030500	1	1024	27	25	1	0	0	0	0	3	24
44	001	030500	1	1025	37	35	1	0	0	0	0	3	32
44	001	030500	1	1026	7	6	1	0	0	0	0	1	6
44	001	030500	2	2000	2	2	0	0	1	0	1	1	2
44	001	030500	2	2001	0	0	0	0	0	0	0	0	0
44	001	030500	2	2002	55	53	0	0	2	0	1	3	53
44	001	030500	2	2003	80	78	0	0	3	0	1	4	77
44	001	030500	2	2004	68	66	0	0	2	0	1	3	65
44	001	030500	2	2005	66	64	0	0	2	0	1	3	63
44	001	030500	2	2006	0	0	0	0	0	0	0	0	0
44	001	030500	2	2007	86	84	0	0	3	0	1	4	83
44	001	030500	2	2008	118	115	0	0	4	0	1	5	113
44	001	030500	2	2009	170	165	0	0	5	0	1	7	163
44	001	030500	2	2010	61	60	0	0	2	0	1	3	59
44	001	030500	2	2011	27	26	0	0	1	0	1	2	26
44	001	030500	2	2012	36	35	0	0	1	0	1	2	35
44	001	030500	2	2013	32	31	0	0	1	0	1	2	31
44	001	030500	2	2014	29	28	0	0	1	0	1	2	28
44	001	030500	2	2015	11	11	0	0	1	0	1	1	11
44	001	030500	2	2016	58	57	0	0	2	0	1	3	56
44	001	030500	2	2017	21	21	0	0	1	0	1	1	20
44	001	030500	2	2018	39	37	0	0	2	0	1	2	37
44	001	030500	2	2019	46	45	0	0	2	0	1	2	44
44	001	030500	2	2020	63	61	0	0	2	0	1	3	60
44	001	030500	2	2021	57	55	0	0	2	0	1	3	55
44	001	030500	2	2022	38	36	0	0	2	0	1	2	36
44	001	030500	2	2023	28	27	0	0	1	0	1	2	27
44	001	030500	2	2024	35	34	0	0	1	0	1	2	34
44	001	030500	2	2025	8	8	0	0	1	0	1	1	8
44	001	030500	2	2026	0	0	0	0	0	0	0	0	0
